,rate_code_id,RatecodeID,rate_code_name
8609,8609,1,standard rate
8610,8610,1,standard rate
8611,8611,1,standard rate
8612,8612,1,standard rate
8613,8613,1,standard rate
8614,8614,1,standard rate
8615,8615,1,standard rate
8616,8616,1,standard rate
8617,8617,1,standard rate
8618,8618,1,standard rate
8619,8619,1,standard rate
8620,8620,1,standard rate
8621,8621,1,standard rate
8622,8622,1,standard rate
8623,8623,1,standard rate
8624,8624,1,standard rate
8625,8625,1,standard rate
8626,8626,1,standard rate
8627,8627,1,standard rate
8628,8628,1,standard rate
8629,8629,1,standard rate
8630,8630,1,standard rate
8631,8631,1,standard rate
8632,8632,1,standard rate
8633,8633,1,standard rate
8634,8634,1,standard rate
8635,8635,1,standard rate
8636,8636,1,standard rate
8637,8637,1,standard rate
8638,8638,1,standard rate
8639,8639,1,standard rate
8640,8640,1,standard rate
8641,8641,1,standard rate
8642,8642,1,standard rate
8643,8643,1,standard rate
8644,8644,1,standard rate
8645,8645,1,standard rate
8646,8646,1,standard rate
8647,8647,1,standard rate
8648,8648,1,standard rate
8649,8649,1,standard rate
8650,8650,1,standard rate
8651,8651,1,standard rate
8652,8652,1,standard rate
8653,8653,1,standard rate
8654,8654,1,standard rate
8655,8655,1,standard rate
8656,8656,1,standard rate
8657,8657,1,standard rate
8658,8658,1,standard rate
8659,8659,1,standard rate
8660,8660,1,standard rate
8661,8661,1,standard rate
8662,8662,1,standard rate
8663,8663,1,standard rate
8664,8664,1,standard rate
8665,8665,1,standard rate
8666,8666,1,standard rate
8667,8667,1,standard rate
8668,8668,1,standard rate
8669,8669,1,standard rate
8670,8670,1,standard rate
8671,8671,1,standard rate
8672,8672,1,standard rate
8673,8673,2,JFK
8674,8674,1,standard rate
8675,8675,1,standard rate
8676,8676,1,standard rate
8677,8677,1,standard rate
8678,8678,1,standard rate
8679,8679,1,standard rate
8680,8680,1,standard rate
8681,8681,1,standard rate
8682,8682,1,standard rate
8683,8683,1,standard rate
8684,8684,1,standard rate
8685,8685,1,standard rate
8686,8686,1,standard rate
8687,8687,1,standard rate
8688,8688,1,standard rate
8689,8689,1,standard rate
8690,8690,1,standard rate
8691,8691,1,standard rate
8692,8692,1,standard rate
8693,8693,1,standard rate
8694,8694,1,standard rate
8695,8695,1,standard rate
8696,8696,1,standard rate
8697,8697,1,standard rate
8698,8698,1,standard rate
8699,8699,1,standard rate
8700,8700,1,standard rate
8701,8701,1,standard rate
8702,8702,1,standard rate
8703,8703,1,standard rate
8704,8704,1,standard rate
8705,8705,1,standard rate
8706,8706,1,standard rate
8707,8707,1,standard rate
8708,8708,1,standard rate
8709,8709,1,standard rate
8710,8710,1,standard rate
8711,8711,1,standard rate
8712,8712,1,standard rate
8713,8713,1,standard rate
8714,8714,1,standard rate
8715,8715,1,standard rate
8716,8716,1,standard rate
8717,8717,1,standard rate
8718,8718,1,standard rate
8719,8719,1,standard rate
8720,8720,1,standard rate
8721,8721,1,standard rate
8722,8722,1,standard rate
8723,8723,1,standard rate
8724,8724,1,standard rate
8725,8725,1,standard rate
8726,8726,1,standard rate
8727,8727,1,standard rate
8728,8728,1,standard rate
8729,8729,1,standard rate
8730,8730,1,standard rate
8731,8731,1,standard rate
8732,8732,1,standard rate
8733,8733,1,standard rate
8734,8734,1,standard rate
8735,8735,1,standard rate
8736,8736,1,standard rate
8737,8737,1,standard rate
8738,8738,1,standard rate
8739,8739,1,standard rate
8740,8740,1,standard rate
8741,8741,1,standard rate
8742,8742,1,standard rate
8743,8743,1,standard rate
8744,8744,1,standard rate
8745,8745,1,standard rate
8746,8746,1,standard rate
8747,8747,1,standard rate
8748,8748,1,standard rate
8749,8749,1,standard rate
8750,8750,1,standard rate
8751,8751,1,standard rate
8752,8752,1,standard rate
8753,8753,1,standard rate
8754,8754,1,standard rate
8755,8755,1,standard rate
8756,8756,1,standard rate
8757,8757,1,standard rate
8758,8758,1,standard rate
8759,8759,1,standard rate
8760,8760,1,standard rate
8761,8761,1,standard rate
8762,8762,1,standard rate
8763,8763,1,standard rate
8764,8764,1,standard rate
8765,8765,1,standard rate
8766,8766,1,standard rate
8767,8767,1,standard rate
8768,8768,1,standard rate
8769,8769,1,standard rate
8770,8770,1,standard rate
8771,8771,1,standard rate
8772,8772,1,standard rate
8773,8773,1,standard rate
8774,8774,1,standard rate
8775,8775,1,standard rate
8776,8776,1,standard rate
8777,8777,1,standard rate
8778,8778,1,standard rate
8779,8779,1,standard rate
8780,8780,1,standard rate
8781,8781,1,standard rate
8782,8782,1,standard rate
8783,8783,1,standard rate
8784,8784,1,standard rate
8785,8785,1,standard rate
8786,8786,1,standard rate
8787,8787,1,standard rate
8788,8788,1,standard rate
8789,8789,1,standard rate
8790,8790,1,standard rate
8791,8791,1,standard rate
8792,8792,1,standard rate
8793,8793,1,standard rate
8794,8794,1,standard rate
8795,8795,1,standard rate
8796,8796,1,standard rate
8797,8797,1,standard rate
8798,8798,1,standard rate
8799,8799,1,standard rate
8800,8800,1,standard rate
8801,8801,1,standard rate
8802,8802,1,standard rate
8803,8803,1,standard rate
8804,8804,1,standard rate
8805,8805,1,standard rate
8806,8806,1,standard rate
8807,8807,1,standard rate
8808,8808,1,standard rate
8809,8809,1,standard rate
8810,8810,1,standard rate
8811,8811,1,standard rate
8812,8812,1,standard rate
8813,8813,1,standard rate
8814,8814,1,standard rate
8815,8815,1,standard rate
8816,8816,1,standard rate
8817,8817,1,standard rate
8818,8818,1,standard rate
8819,8819,1,standard rate
8820,8820,1,standard rate
8821,8821,1,standard rate
8822,8822,1,standard rate
8823,8823,1,standard rate
8824,8824,1,standard rate
8825,8825,1,standard rate
8826,8826,1,standard rate
8827,8827,1,standard rate
8828,8828,1,standard rate
8829,8829,1,standard rate
8830,8830,1,standard rate
8831,8831,1,standard rate
8832,8832,1,standard rate
8833,8833,1,standard rate
8834,8834,1,standard rate
8835,8835,1,standard rate
8836,8836,1,standard rate
8837,8837,1,standard rate
8838,8838,1,standard rate
8839,8839,1,standard rate
8840,8840,1,standard rate
8841,8841,1,standard rate
8842,8842,1,standard rate
8843,8843,1,standard rate
8844,8844,1,standard rate
8845,8845,1,standard rate
8846,8846,1,standard rate
8847,8847,1,standard rate
8848,8848,1,standard rate
8849,8849,1,standard rate
8850,8850,1,standard rate
8851,8851,1,standard rate
8852,8852,1,standard rate
8853,8853,1,standard rate
8854,8854,1,standard rate
8855,8855,1,standard rate
8856,8856,1,standard rate
8857,8857,1,standard rate
8858,8858,1,standard rate
8859,8859,1,standard rate
8860,8860,1,standard rate
8861,8861,1,standard rate
8862,8862,1,standard rate
8863,8863,1,standard rate
8864,8864,1,standard rate
8865,8865,1,standard rate
8866,8866,1,standard rate
8867,8867,1,standard rate
8868,8868,1,standard rate
8869,8869,1,standard rate
8870,8870,1,standard rate
8871,8871,1,standard rate
8872,8872,1,standard rate
8873,8873,1,standard rate
8874,8874,1,standard rate
8875,8875,2,JFK
8876,8876,2,JFK
8877,8877,1,standard rate
8878,8878,1,standard rate
8879,8879,1,standard rate
8880,8880,1,standard rate
8881,8881,1,standard rate
8882,8882,1,standard rate
8883,8883,1,standard rate
8884,8884,1,standard rate
8885,8885,1,standard rate
8886,8886,1,standard rate
8887,8887,1,standard rate
8888,8888,1,standard rate
8889,8889,1,standard rate
8890,8890,1,standard rate
8891,8891,1,standard rate
8892,8892,1,standard rate
8893,8893,1,standard rate
8894,8894,1,standard rate
8895,8895,1,standard rate
8896,8896,1,standard rate
8897,8897,1,standard rate
8898,8898,1,standard rate
8899,8899,1,standard rate
8900,8900,1,standard rate
8901,8901,1,standard rate
8902,8902,1,standard rate
8903,8903,1,standard rate
8904,8904,1,standard rate
8905,8905,1,standard rate
8906,8906,1,standard rate
8907,8907,1,standard rate
8908,8908,1,standard rate
8909,8909,1,standard rate
8910,8910,1,standard rate
8911,8911,1,standard rate
8912,8912,1,standard rate
8913,8913,1,standard rate
8914,8914,1,standard rate
8915,8915,1,standard rate
8916,8916,1,standard rate
8917,8917,1,standard rate
8918,8918,1,standard rate
8919,8919,1,standard rate
8920,8920,1,standard rate
8921,8921,1,standard rate
8922,8922,1,standard rate
8923,8923,1,standard rate
8924,8924,1,standard rate
8925,8925,1,standard rate
8926,8926,1,standard rate
8927,8927,1,standard rate
8928,8928,1,standard rate
8929,8929,1,standard rate
8930,8930,1,standard rate
8931,8931,1,standard rate
8932,8932,1,standard rate
8933,8933,1,standard rate
8934,8934,1,standard rate
8935,8935,1,standard rate
8936,8936,1,standard rate
8937,8937,1,standard rate
8938,8938,1,standard rate
8939,8939,1,standard rate
8940,8940,1,standard rate
8941,8941,1,standard rate
8942,8942,1,standard rate
8943,8943,1,standard rate
8944,8944,1,standard rate
8945,8945,1,standard rate
8946,8946,1,standard rate
8947,8947,1,standard rate
8948,8948,1,standard rate
8949,8949,1,standard rate
8950,8950,1,standard rate
8951,8951,1,standard rate
8952,8952,1,standard rate
8953,8953,1,standard rate
8954,8954,1,standard rate
8955,8955,1,standard rate
8956,8956,1,standard rate
8957,8957,1,standard rate
8958,8958,1,standard rate
8959,8959,1,standard rate
8960,8960,1,standard rate
8961,8961,1,standard rate
8962,8962,1,standard rate
8963,8963,1,standard rate
8964,8964,1,standard rate
8965,8965,1,standard rate
8966,8966,1,standard rate
8967,8967,1,standard rate
8968,8968,1,standard rate
8969,8969,1,standard rate
8970,8970,1,standard rate
8971,8971,1,standard rate
8972,8972,1,standard rate
8973,8973,1,standard rate
8974,8974,1,standard rate
8975,8975,1,standard rate
8976,8976,1,standard rate
8977,8977,1,standard rate
8978,8978,1,standard rate
8979,8979,1,standard rate
8980,8980,1,standard rate
8981,8981,1,standard rate
8982,8982,1,standard rate
8983,8983,1,standard rate
8984,8984,1,standard rate
8985,8985,1,standard rate
8986,8986,1,standard rate
8987,8987,1,standard rate
8988,8988,1,standard rate
8989,8989,1,standard rate
8990,8990,1,standard rate
8991,8991,1,standard rate
8992,8992,1,standard rate
8993,8993,1,standard rate
8994,8994,1,standard rate
8995,8995,1,standard rate
8996,8996,1,standard rate
8997,8997,1,standard rate
8998,8998,1,standard rate
8999,8999,1,standard rate
9000,9000,1,standard rate
9001,9001,1,standard rate
9002,9002,1,standard rate
9003,9003,1,standard rate
9004,9004,1,standard rate
9005,9005,1,standard rate
9006,9006,1,standard rate
9007,9007,1,standard rate
9008,9008,1,standard rate
9009,9009,1,standard rate
9010,9010,1,standard rate
9011,9011,1,standard rate
9012,9012,1,standard rate
9013,9013,1,standard rate
9014,9014,1,standard rate
9015,9015,1,standard rate
9016,9016,1,standard rate
9017,9017,1,standard rate
9018,9018,1,standard rate
9019,9019,1,standard rate
9020,9020,1,standard rate
9021,9021,1,standard rate
9022,9022,1,standard rate
9023,9023,1,standard rate
9024,9024,1,standard rate
9025,9025,1,standard rate
9026,9026,1,standard rate
9027,9027,1,standard rate
9028,9028,1,standard rate
9029,9029,1,standard rate
9030,9030,1,standard rate
9031,9031,1,standard rate
9032,9032,1,standard rate
9033,9033,1,standard rate
9034,9034,1,standard rate
9035,9035,1,standard rate
9036,9036,1,standard rate
9037,9037,1,standard rate
9038,9038,2,JFK
9039,9039,1,standard rate
9040,9040,1,standard rate
9041,9041,1,standard rate
9042,9042,1,standard rate
9043,9043,1,standard rate
9044,9044,1,standard rate
9045,9045,1,standard rate
9046,9046,1,standard rate
9047,9047,1,standard rate
9048,9048,1,standard rate
9049,9049,1,standard rate
9050,9050,1,standard rate
9051,9051,1,standard rate
9052,9052,1,standard rate
9053,9053,1,standard rate
9054,9054,1,standard rate
9055,9055,1,standard rate
9056,9056,1,standard rate
9057,9057,1,standard rate
9058,9058,1,standard rate
9059,9059,1,standard rate
9060,9060,1,standard rate
9061,9061,1,standard rate
9062,9062,1,standard rate
9063,9063,1,standard rate
9064,9064,1,standard rate
9065,9065,1,standard rate
9066,9066,1,standard rate
9067,9067,1,standard rate
9068,9068,2,JFK
9069,9069,1,standard rate
9070,9070,1,standard rate
9071,9071,1,standard rate
9072,9072,1,standard rate
9073,9073,1,standard rate
9074,9074,1,standard rate
9075,9075,1,standard rate
9076,9076,1,standard rate
9077,9077,1,standard rate
9078,9078,1,standard rate
9079,9079,1,standard rate
9080,9080,2,JFK
9081,9081,1,standard rate
9082,9082,1,standard rate
9083,9083,1,standard rate
9084,9084,1,standard rate
9085,9085,1,standard rate
9086,9086,2,JFK
9087,9087,1,standard rate
9088,9088,1,standard rate
9089,9089,1,standard rate
9090,9090,1,standard rate
9091,9091,1,standard rate
9092,9092,1,standard rate
9093,9093,1,standard rate
9094,9094,1,standard rate
9095,9095,1,standard rate
9096,9096,1,standard rate
9097,9097,1,standard rate
9098,9098,1,standard rate
9099,9099,1,standard rate
9100,9100,1,standard rate
9101,9101,1,standard rate
9102,9102,1,standard rate
9103,9103,1,standard rate
9104,9104,1,standard rate
9105,9105,1,standard rate
9106,9106,1,standard rate
9107,9107,1,standard rate
9108,9108,1,standard rate
9109,9109,1,standard rate
9110,9110,1,standard rate
9111,9111,1,standard rate
9112,9112,2,JFK
9113,9113,1,standard rate
9114,9114,1,standard rate
9115,9115,1,standard rate
9116,9116,1,standard rate
9117,9117,1,standard rate
9118,9118,1,standard rate
9119,9119,1,standard rate
9120,9120,1,standard rate
9121,9121,1,standard rate
9122,9122,1,standard rate
9123,9123,1,standard rate
9124,9124,1,standard rate
9125,9125,1,standard rate
9126,9126,1,standard rate
9127,9127,1,standard rate
9128,9128,1,standard rate
9129,9129,1,standard rate
9130,9130,1,standard rate
9131,9131,1,standard rate
9132,9132,1,standard rate
9133,9133,1,standard rate
9134,9134,1,standard rate
9135,9135,1,standard rate
9136,9136,1,standard rate
9137,9137,1,standard rate
9138,9138,1,standard rate
9139,9139,1,standard rate
9140,9140,1,standard rate
9141,9141,1,standard rate
9142,9142,1,standard rate
9143,9143,1,standard rate
9144,9144,1,standard rate
9145,9145,1,standard rate
9146,9146,1,standard rate
9147,9147,1,standard rate
9148,9148,1,standard rate
9149,9149,1,standard rate
9150,9150,1,standard rate
9151,9151,1,standard rate
9152,9152,1,standard rate
9153,9153,1,standard rate
9154,9154,1,standard rate
9155,9155,1,standard rate
9156,9156,1,standard rate
9157,9157,1,standard rate
9158,9158,1,standard rate
9159,9159,1,standard rate
9160,9160,1,standard rate
9161,9161,1,standard rate
9162,9162,1,standard rate
9163,9163,1,standard rate
9164,9164,1,standard rate
9165,9165,1,standard rate
9166,9166,1,standard rate
9167,9167,1,standard rate
9168,9168,1,standard rate
9169,9169,1,standard rate
9170,9170,1,standard rate
9171,9171,1,standard rate
9172,9172,1,standard rate
9173,9173,1,standard rate
9174,9174,1,standard rate
9175,9175,1,standard rate
9176,9176,1,standard rate
9177,9177,1,standard rate
9178,9178,1,standard rate
9179,9179,1,standard rate
9180,9180,1,standard rate
9181,9181,1,standard rate
9182,9182,1,standard rate
9183,9183,1,standard rate
9184,9184,1,standard rate
9185,9185,1,standard rate
9186,9186,1,standard rate
9187,9187,1,standard rate
9188,9188,1,standard rate
9189,9189,1,standard rate
9190,9190,1,standard rate
9191,9191,1,standard rate
9192,9192,1,standard rate
9193,9193,1,standard rate
9194,9194,1,standard rate
9195,9195,1,standard rate
9196,9196,1,standard rate
9197,9197,1,standard rate
9198,9198,1,standard rate
9199,9199,1,standard rate
9200,9200,5,Negotiated fare
9201,9201,1,standard rate
9202,9202,1,standard rate
9203,9203,1,standard rate
9204,9204,1,standard rate
9205,9205,1,standard rate
9206,9206,1,standard rate
9207,9207,1,standard rate
9208,9208,1,standard rate
9209,9209,1,standard rate
9210,9210,1,standard rate
