,trip_distance_id,trip_distance
85481,85481,0.5
85482,85482,0.4
85483,85483,1.0
85484,85484,10.1
85485,85485,3.7
85486,85486,0.6
85487,85487,1.13
85488,85488,2.52
85489,85489,3.5
85490,85490,1.5
85491,85491,1.4
85492,85492,4.6
85493,85493,1.6
85494,85494,4.77
85495,85495,7.72
85496,85496,1.9
85497,85497,4.49
85498,85498,4.81
85499,85499,3.1
85500,85500,3.5
85501,85501,7.0
85502,85502,16.7
85503,85503,2.8
85504,85504,1.6
85505,85505,3.3
85506,85506,2.9
85507,85507,7.9
85508,85508,1.6
85509,85509,0.87
85510,85510,0.63
85511,85511,2.1
85512,85512,0.51
85513,85513,6.37
85514,85514,5.56
85515,85515,1.6
85516,85516,4.2
85517,85517,12.29
85518,85518,1.3
85519,85519,0.8
85520,85520,1.92
85521,85521,3.16
85522,85522,1.8
85523,85523,0.6
85524,85524,6.12
85525,85525,0.3
85526,85526,0.83
85527,85527,4.0
85528,85528,6.94
85529,85529,3.0
85530,85530,2.6
85531,85531,0.5
85532,85532,2.42
85533,85533,4.8
85534,85534,5.51
85535,85535,4.26
85536,85536,1.57
85537,85537,1.46
85538,85538,5.2
85539,85539,5.0
85540,85540,6.52
85541,85541,0.4
85542,85542,4.85
85543,85543,1.5
85544,85544,1.3
85545,85545,1.18
85546,85546,4.4
85547,85547,1.39
85548,85548,7.6
85549,85549,1.3
85550,85550,0.5
85551,85551,12.3
85552,85552,6.41
85553,85553,2.0
85554,85554,2.86
85555,85555,3.09
85556,85556,1.4
85557,85557,12.9
85558,85558,0.7
85559,85559,1.48
85560,85560,5.9
85561,85561,0.7
85562,85562,2.7
85563,85563,6.2
85564,85564,1.66
85565,85565,6.27
85566,85566,1.46
85567,85567,7.9
85568,85568,3.73
85569,85569,6.69
85570,85570,0.8
85571,85571,6.11
85572,85572,2.3
85573,85573,2.03
85574,85574,1.76
85575,85575,2.0
85576,85576,0.7
85577,85577,0.85
85578,85578,5.16
85579,85579,4.55
85580,85580,4.1
85581,85581,6.3
85582,85582,6.7
85583,85583,10.32
85584,85584,1.94
85585,85585,2.2
85586,85586,9.81
85587,85587,1.97
85588,85588,6.0
85589,85589,6.05
85590,85590,1.0
85591,85591,3.6
85592,85592,10.48
85593,85593,4.3
85594,85594,4.0
85595,85595,2.2
85596,85596,4.63
85597,85597,16.1
85598,85598,2.5
85599,85599,3.1
85600,85600,0.53
85601,85601,2.9
85602,85602,5.2
85603,85603,5.39
85604,85604,0.58
85605,85605,13.8
85606,85606,0.8
85607,85607,1.21
85608,85608,0.8
85609,85609,2.89
85610,85610,5.9
85611,85611,8.87
85612,85612,2.64
85613,85613,5.64
85614,85614,4.0
85615,85615,0.0
85616,85616,9.7
85617,85617,0.6
85618,85618,1.1
85619,85619,6.6
85620,85620,1.7
85621,85621,0.5
85622,85622,2.04
85623,85623,6.06
85624,85624,1.1
85625,85625,0.78
85626,85626,0.65
85627,85627,1.13
85628,85628,5.0
85629,85629,3.39
85630,85630,0.7
85631,85631,1.99
85632,85632,2.3
85633,85633,0.81
85634,85634,5.3
85635,85635,2.4
85636,85636,0.7
85637,85637,16.58
85638,85638,6.0
85639,85639,4.3
85640,85640,6.87
85641,85641,3.2
85642,85642,1.5
85643,85643,9.0
85644,85644,4.8
85645,85645,1.7
85646,85646,0.8
85647,85647,3.28
85648,85648,0.68
85649,85649,2.5
85650,85650,0.96
85651,85651,1.7
85652,85652,1.22
85653,85653,1.43
85654,85654,0.53
85655,85655,2.5
85656,85656,7.9
85657,85657,4.4
85658,85658,5.74
85659,85659,10.53
85660,85660,0.51
85661,85661,1.0
85662,85662,18.2
85663,85663,1.6
85664,85664,10.1
85665,85665,3.02
85666,85666,5.7
85667,85667,1.0
85668,85668,0.47
85669,85669,1.3
85670,85670,2.57
85671,85671,6.3
85672,85672,1.08
85673,85673,1.2
85674,85674,3.3
85675,85675,1.4
85676,85676,17.0
85677,85677,10.34
85678,85678,0.6
85679,85679,7.3
85680,85680,2.06
85681,85681,2.86
85682,85682,1.73
85683,85683,2.09
85684,85684,1.6
85685,85685,4.9
85686,85686,3.58
85687,85687,5.3
85688,85688,0.5
85689,85689,5.6
85690,85690,2.8
85691,85691,0.8
85692,85692,6.15
85693,85693,3.6
85694,85694,12.5
85695,85695,3.6
85696,85696,1.2
85697,85697,0.6
85698,85698,8.3
85699,85699,1.07
85700,85700,2.35
85701,85701,1.3
85702,85702,11.8
85703,85703,1.0
85704,85704,12.83
85705,85705,0.69
85706,85706,2.27
85707,85707,0.9
85708,85708,5.0
85709,85709,2.3
85710,85710,5.72
85711,85711,4.0
85712,85712,0.4
85713,85713,4.18
85714,85714,6.78
85715,85715,0.65
85716,85716,5.65
85717,85717,1.58
85718,85718,0.6
85719,85719,1.38
85720,85720,2.14
85721,85721,4.19
85722,85722,2.6
85723,85723,1.27
85724,85724,0.8
85725,85725,1.91
85726,85726,6.01
85727,85727,1.29
85728,85728,5.67
85729,85729,9.13
85730,85730,5.49
85731,85731,5.6
85732,85732,5.0
85733,85733,5.61
85734,85734,0.66
85735,85735,1.4
85736,85736,0.6
85737,85737,0.59
85738,85738,6.56
85739,85739,3.9
85740,85740,1.3
85741,85741,11.8
85742,85742,0.6
85743,85743,3.76
85744,85744,0.55
85745,85745,0.55
85746,85746,8.0
85747,85747,4.3
85748,85748,3.5
85749,85749,2.1
85750,85750,0.9
85751,85751,1.3
85752,85752,1.11
85753,85753,1.25
85754,85754,4.4
85755,85755,9.13
85756,85756,1.5
85757,85757,2.6
85758,85758,0.4
85759,85759,1.7
85760,85760,5.79
85761,85761,6.1
85762,85762,1.33
85763,85763,0.6
85764,85764,1.6
85765,85765,0.2
85766,85766,1.4
85767,85767,2.4
85768,85768,1.1
85769,85769,2.74
85770,85770,9.53
85771,85771,3.3
85772,85772,6.6
85773,85773,5.1
85774,85774,1.5
85775,85775,3.2
85776,85776,4.1
85777,85777,13.0
85778,85778,4.1
85779,85779,3.11
85780,85780,19.7
85781,85781,0.35
85782,85782,8.18
85783,85783,1.2
85784,85784,1.7
85785,85785,8.91
85786,85786,2.36
85787,85787,1.8
85788,85788,5.83
85789,85789,0.4
85790,85790,5.8
85791,85791,2.0
85792,85792,0.56
85793,85793,1.23
85794,85794,0.8
85795,85795,4.7
85796,85796,9.0
85797,85797,3.8
85798,85798,2.8
85799,85799,0.6
85800,85800,0.0
85801,85801,6.5
85802,85802,2.6
85803,85803,1.29
85804,85804,9.0
85805,85805,0.08
85806,85806,1.8
85807,85807,0.6
85808,85808,0.8
85809,85809,1.1
85810,85810,2.0
85811,85811,1.27
85812,85812,0.4
85813,85813,5.93
85814,85814,0.9
85815,85815,5.86
85816,85816,0.74
85817,85817,8.02
85818,85818,1.98
85819,85819,2.9
85820,85820,1.62
85821,85821,10.5
85822,85822,21.4
85823,85823,8.34
85824,85824,0.5
85825,85825,0.42
85826,85826,1.2
85827,85827,0.87
85828,85828,3.3
85829,85829,1.4
85830,85830,2.0
85831,85831,5.17
85832,85832,6.4
85833,85833,1.56
85834,85834,0.82
85835,85835,7.07
85836,85836,0.7
85837,85837,3.49
85838,85838,1.2
85839,85839,4.53
85840,85840,1.0
85841,85841,2.8
85842,85842,5.76
85843,85843,0.9
85844,85844,1.3
85845,85845,7.11
85846,85846,1.9
85847,85847,3.67
85848,85848,1.3
85849,85849,1.03
85850,85850,8.0
85851,85851,6.9
85852,85852,0.7
85853,85853,3.95
85854,85854,5.7
85855,85855,1.2
85856,85856,3.98
85857,85857,2.25
85858,85858,2.2
85859,85859,0.81
85860,85860,3.92
85861,85861,1.4
85862,85862,0.6
85863,85863,0.64
85864,85864,5.41
85865,85865,1.0
85866,85866,7.29
85867,85867,1.3
85868,85868,1.1
85869,85869,0.7
85870,85870,3.1
85871,85871,7.89
85872,85872,1.66
85873,85873,5.5
85874,85874,2.4
85875,85875,0.5
85876,85876,0.94
85877,85877,6.8
85878,85878,3.95
85879,85879,9.54
85880,85880,0.6
85881,85881,1.44
85882,85882,0.9
85883,85883,0.6
85884,85884,0.7
85885,85885,1.7
85886,85886,0.98
85887,85887,1.0
85888,85888,2.79
85889,85889,0.25
85890,85890,18.95
85891,85891,0.94
85892,85892,4.8
85893,85893,0.9
85894,85894,9.1
85895,85895,1.4
85896,85896,0.25
85897,85897,1.8
85898,85898,1.4
85899,85899,2.36
85900,85900,1.2
85901,85901,3.8
85902,85902,3.44
85903,85903,5.78
85904,85904,9.31
85905,85905,1.34
85906,85906,7.5
85907,85907,1.52
85908,85908,4.3
85909,85909,1.0
85910,85910,1.3
85911,85911,2.41
85912,85912,1.3
85913,85913,3.3
85914,85914,2.57
85915,85915,4.0
85916,85916,2.23
85917,85917,5.7
85918,85918,6.88
85919,85919,2.2
85920,85920,5.6
85921,85921,8.44
85922,85922,3.8
85923,85923,3.4
85924,85924,6.55
85925,85925,1.92
85926,85926,0.95
85927,85927,6.01
85928,85928,0.59
85929,85929,5.28
85930,85930,1.3
85931,85931,1.9
85932,85932,5.0
85933,85933,1.2
85934,85934,2.4
85935,85935,7.3
85936,85936,1.7
85937,85937,0.48
85938,85938,5.5
85939,85939,3.3
85940,85940,4.6
85941,85941,5.3
85942,85942,2.0
85943,85943,1.37
85944,85944,2.9
85945,85945,4.58
85946,85946,4.82
85947,85947,1.46
85948,85948,7.31
85949,85949,0.5
85950,85950,5.9
85951,85951,1.24
85952,85952,8.4
85953,85953,1.2
85954,85954,0.8
85955,85955,0.6
85956,85956,9.92
85957,85957,3.21
85958,85958,1.04
85959,85959,0.5
85960,85960,1.2
85961,85961,6.92
85962,85962,3.3
85963,85963,7.6
85964,85964,7.28
85965,85965,7.3
85966,85966,0.5
85967,85967,3.32
85968,85968,4.84
85969,85969,12.3
85970,85970,10.94
85971,85971,2.4
85972,85972,0.8
85973,85973,6.3
85974,85974,6.8
85975,85975,10.7
85976,85976,7.4
85977,85977,7.43
85978,85978,6.1
85979,85979,1.6
85980,85980,9.6
85981,85981,2.5
85982,85982,5.9
85983,85983,1.14
85984,85984,2.3
85985,85985,6.5
85986,85986,16.2
85987,85987,3.9
85988,85988,9.97
85989,85989,2.74
85990,85990,0.45
85991,85991,2.42
85992,85992,4.5
85993,85993,4.4
85994,85994,10.84
85995,85995,2.3
85996,85996,0.81
85997,85997,7.7
85998,85998,1.4
85999,85999,2.81
86000,86000,4.64
86001,86001,10.4
86002,86002,2.1
86003,86003,1.0
86004,86004,0.6
86005,86005,0.5
86006,86006,1.3
86007,86007,3.2
86008,86008,0.51
86009,86009,2.63
86010,86010,1.8
86011,86011,1.33
86012,86012,1.77
86013,86013,1.5
86014,86014,2.4
86015,86015,3.5
86016,86016,0.6
86017,86017,7.3
86018,86018,1.74
86019,86019,3.86
86020,86020,1.6
86021,86021,2.48
86022,86022,0.9
86023,86023,6.8
86024,86024,6.36
86025,86025,0.0
86026,86026,0.0
86027,86027,0.3
86028,86028,1.2
86029,86029,9.29
86030,86030,0.53
86031,86031,0.99
86032,86032,1.2
86033,86033,2.9
86034,86034,1.23
86035,86035,0.9
86036,86036,1.57
86037,86037,0.96
86038,86038,8.9
86039,86039,1.1
86040,86040,2.9
86041,86041,14.6
86042,86042,17.79
86043,86043,1.0
86044,86044,11.82
86045,86045,6.28
86046,86046,0.73
86047,86047,4.69
86048,86048,16.3
86049,86049,2.07
86050,86050,2.75
86051,86051,1.81
86052,86052,6.2
86053,86053,4.89
86054,86054,9.21
86055,86055,1.8
86056,86056,7.04
86057,86057,4.6
86058,86058,3.18
86059,86059,2.39
86060,86060,1.8
86061,86061,0.8
86062,86062,0.3
86063,86063,12.6
86064,86064,2.5
86065,86065,1.2
86066,86066,5.6
86067,86067,1.36
86068,86068,2.97
86069,86069,1.2
86070,86070,6.33
86071,86071,2.01
86072,86072,16.61
86073,86073,6.09
86074,86074,2.32
86075,86075,7.56
86076,86076,13.8
86077,86077,1.8
86078,86078,1.6
86079,86079,6.17
86080,86080,0.8
86081,86081,4.0
86082,86082,5.1
86083,86083,7.1
86084,86084,1.8
86085,86085,12.5
86086,86086,0.7
86087,86087,10.3
86088,86088,0.36
86089,86089,1.7
86090,86090,2.9
86091,86091,13.4
86092,86092,2.7
86093,86093,2.0
86094,86094,7.8
86095,86095,6.1
86096,86096,0.57
86097,86097,2.6
86098,86098,1.4
86099,86099,0.91
86100,86100,3.6
86101,86101,2.68
86102,86102,2.6
86103,86103,8.4
86104,86104,1.45
86105,86105,3.5
86106,86106,10.2
86107,86107,3.4
86108,86108,7.12
86109,86109,1.42
86110,86110,5.4
86111,86111,4.9
86112,86112,1.27
86113,86113,2.34
86114,86114,2.1
86115,86115,1.53
86116,86116,1.58
86117,86117,1.76
86118,86118,17.1
86119,86119,0.5
86120,86120,1.6
86121,86121,1.09
86122,86122,17.67
86123,86123,6.0
86124,86124,4.9
86125,86125,0.1
86126,86126,6.9
86127,86127,4.0
86128,86128,1.6
86129,86129,7.5
86130,86130,8.19
86131,86131,8.51
86132,86132,3.31
86133,86133,2.0
86134,86134,14.2
86135,86135,5.0
86136,86136,2.02
86137,86137,0.8
86138,86138,1.66
86139,86139,8.37
86140,86140,2.31
86141,86141,8.38
86142,86142,5.62
86143,86143,1.0
86144,86144,11.3
86145,86145,0.13
86146,86146,2.4
86147,86147,1.93
86148,86148,5.19
86149,86149,14.75
86150,86150,1.81
86151,86151,1.41
86152,86152,2.33
86153,86153,1.56
86154,86154,3.0
86155,86155,0.9
86156,86156,2.3
86157,86157,0.8
86158,86158,0.34
86159,86159,5.2
86160,86160,12.3
86161,86161,1.0
86162,86162,0.5
86163,86163,8.97
86164,86164,3.02
86165,86165,1.5
86166,86166,0.9
86167,86167,1.0
86168,86168,2.1
86169,86169,4.04
86170,86170,1.78
86171,86171,1.5
86172,86172,4.01
86173,86173,3.04
86174,86174,1.5
86175,86175,2.5
86176,86176,0.6
86177,86177,4.22
86178,86178,1.1
86179,86179,2.4
86180,86180,10.91
86181,86181,8.9
86182,86182,6.63
86183,86183,6.2
86184,86184,8.5
86185,86185,4.17
86186,86186,8.5
86187,86187,5.11
86188,86188,19.6
86189,86189,1.4
86190,86190,5.05
86191,86191,0.0
86192,86192,0.8
86193,86193,3.1
86194,86194,7.3
86195,86195,7.65
86196,86196,1.0
86197,86197,11.62
86198,86198,6.4
86199,86199,3.3
86200,86200,9.84
86201,86201,1.1
86202,86202,5.68
86203,86203,0.9
86204,86204,0.56
86205,86205,11.1
86206,86206,7.5
86207,86207,0.43
86208,86208,11.83
86209,86209,2.2
86210,86210,6.8
86211,86211,1.57
86212,86212,4.4
86213,86213,0.98
86214,86214,3.0
86215,86215,0.0
86216,86216,6.2
86217,86217,10.2
86218,86218,3.9
86219,86219,6.7
86220,86220,3.9
86221,86221,0.3
86222,86222,3.82
86223,86223,5.52
86224,86224,5.3
86225,86225,0.38
86226,86226,10.5
86227,86227,18.08
86228,86228,0.5
86229,86229,6.75
86230,86230,8.01
86231,86231,1.6
86232,86232,0.34
86233,86233,10.3
86234,86234,1.4
86235,86235,0.8
86236,86236,9.7
86237,86237,5.89
86238,86238,0.7
86239,86239,2.8
86240,86240,3.6
86241,86241,1.14
86242,86242,4.1
86243,86243,3.89
86244,86244,12.7
86245,86245,4.9
86246,86246,8.0
86247,86247,14.3
86248,86248,4.8
86249,86249,2.43
86250,86250,1.0
86251,86251,4.7
86252,86252,2.23
86253,86253,12.2
86254,86254,2.0
86255,86255,1.01
86256,86256,2.5
86257,86257,0.68
86258,86258,9.46
86259,86259,3.1
86260,86260,0.3
86261,86261,9.1
86262,86262,3.4
86263,86263,6.37
86264,86264,13.7
86265,86265,1.5
86266,86266,0.56
86267,86267,2.3
86268,86268,5.97
86269,86269,0.6
86270,86270,3.15
86271,86271,3.3
86272,86272,3.11
86273,86273,16.93
86274,86274,1.7
86275,86275,6.56
86276,86276,8.2
86277,86277,1.64
86278,86278,0.56
86279,86279,4.62
86280,86280,4.7
86281,86281,0.62
86282,86282,7.35
86283,86283,2.4
86284,86284,11.06
86285,86285,6.7
86286,86286,2.74
86287,86287,2.8
86288,86288,0.97
86289,86289,1.93
86290,86290,2.09
86291,86291,6.01
86292,86292,0.3
86293,86293,0.55
86294,86294,3.8
86295,86295,6.2
86296,86296,4.1
86297,86297,5.8
86298,86298,5.36
86299,86299,10.9
86300,86300,8.1
86301,86301,6.0
86302,86302,1.4
86303,86303,1.46
86304,86304,2.1
86305,86305,3.0
86306,86306,1.5
86307,86307,6.32
86308,86308,20.4
86309,86309,2.0
86310,86310,12.6
86311,86311,3.2
86312,86312,11.4
86313,86313,8.6
86314,86314,0.8
86315,86315,3.31
86316,86316,0.98
86317,86317,3.0
86318,86318,2.67
86319,86319,4.67
86320,86320,2.8
86321,86321,7.25
86322,86322,5.3
86323,86323,1.33
86324,86324,2.4
86325,86325,3.7
86326,86326,16.2
86327,86327,0.6
86328,86328,3.2
86329,86329,5.1
86330,86330,2.5
86331,86331,4.8
86332,86332,4.6
86333,86333,0.92
86334,86334,5.07
86335,86335,4.9
86336,86336,3.49
86337,86337,3.4
86338,86338,1.0
86339,86339,12.8
86340,86340,0.8
86341,86341,1.33
86342,86342,0.9
86343,86343,5.8
86344,86344,2.8
86345,86345,2.0
86346,86346,6.58
86347,86347,14.5
86348,86348,0.91
86349,86349,2.5
86350,86350,4.1
86351,86351,0.57
86352,86352,0.56
86353,86353,0.33
86354,86354,7.15
86355,86355,3.64
86356,86356,8.4
86357,86357,3.2
86358,86358,0.64
86359,86359,3.6
86360,86360,0.0
86361,86361,1.25
86362,86362,3.6
86363,86363,0.7
86364,86364,1.2
86365,86365,7.2
86366,86366,0.5
86367,86367,5.8
86368,86368,1.2
86369,86369,3.3
86370,86370,4.6
86371,86371,7.68
86372,86372,3.5
86373,86373,0.9
86374,86374,4.7
86375,86375,2.2
86376,86376,2.1
86377,86377,2.7
86378,86378,0.91
86379,86379,0.9
86380,86380,3.6
86381,86381,8.2
86382,86382,0.8
86383,86383,8.8
86384,86384,3.86
86385,86385,4.6
86386,86386,2.95
86387,86387,5.55
86388,86388,2.3
86389,86389,1.1
86390,86390,2.1
86391,86391,2.9
86392,86392,1.9
86393,86393,2.74
86394,86394,7.8
86395,86395,0.6
86396,86396,11.5
86397,86397,1.35
86398,86398,4.0
86399,86399,3.9
86400,86400,2.96
86401,86401,9.8
86402,86402,3.24
86403,86403,0.6
86404,86404,0.5
86405,86405,3.08
86406,86406,1.7
86407,86407,1.64
86408,86408,8.24
86409,86409,10.85
86410,86410,1.91
86411,86411,1.32
86412,86412,7.77
86413,86413,0.0
86414,86414,0.5
86415,86415,2.95
86416,86416,5.9
86417,86417,7.11
86418,86418,9.4
86419,86419,6.23
86420,86420,1.17
86421,86421,2.2
86422,86422,1.42
86423,86423,0.48
86424,86424,7.77
86425,86425,0.69
86426,86426,0.71
86427,86427,1.48
86428,86428,9.4
86429,86429,3.6
86430,86430,2.72
86431,86431,7.55
86432,86432,2.2
86433,86433,0.8
86434,86434,2.4
86435,86435,2.05
86436,86436,6.61
86437,86437,12.2
86438,86438,1.11
86439,86439,2.22
86440,86440,4.0
86441,86441,0.8
86442,86442,0.7
86443,86443,0.6
86444,86444,0.2
86445,86445,5.87
86446,86446,3.48
86447,86447,4.1
86448,86448,10.8
86449,86449,2.84
86450,86450,4.6
86451,86451,13.18
86452,86452,1.52
86453,86453,11.8
86454,86454,2.63
86455,86455,1.2
86456,86456,3.67
86457,86457,1.5
86458,86458,0.96
86459,86459,1.9
86460,86460,0.5
86461,86461,3.0
86462,86462,2.6
86463,86463,2.1
86464,86464,2.8
86465,86465,0.0
86466,86466,1.41
86467,86467,2.92
86468,86468,3.5
86469,86469,5.48
86470,86470,1.42
86471,86471,1.47
86472,86472,1.4
86473,86473,1.7
86474,86474,2.3
86475,86475,6.9
86476,86476,7.5
86477,86477,4.3
86478,86478,4.2
86479,86479,5.67
86480,86480,10.5
86481,86481,3.62
86482,86482,5.9
86483,86483,0.5
86484,86484,0.2
86485,86485,5.9
86486,86486,2.8
86487,86487,0.8
86488,86488,6.44
86489,86489,0.3
86490,86490,3.5
86491,86491,8.7
86492,86492,7.7
86493,86493,3.4
86494,86494,4.85
86495,86495,0.9
86496,86496,1.74
86497,86497,0.78
86498,86498,4.0
86499,86499,1.7
86500,86500,0.23
86501,86501,6.7
86502,86502,2.9
86503,86503,3.06
86504,86504,0.55
86505,86505,3.3
86506,86506,1.51
86507,86507,13.6
86508,86508,1.1
86509,86509,2.0
86510,86510,17.3
86511,86511,3.9
86512,86512,2.0
86513,86513,2.2
86514,86514,2.69
86515,86515,6.19
86516,86516,0.4
86517,86517,5.99
86518,86518,11.33
86519,86519,2.16
86520,86520,0.5
86521,86521,5.5
86522,86522,4.15
86523,86523,2.12
86524,86524,4.7
86525,86525,1.4
86526,86526,2.1
86527,86527,2.32
86528,86528,7.46
86529,86529,2.02
86530,86530,0.77
86531,86531,6.82
86532,86532,10.9
86533,86533,1.0
86534,86534,0.65
86535,86535,1.69
86536,86536,3.3
86537,86537,0.53
86538,86538,2.3
86539,86539,0.98
86540,86540,0.7
86541,86541,1.7
86542,86542,3.5
86543,86543,0.94
86544,86544,4.4
86545,86545,0.2
86546,86546,4.31
86547,86547,1.3
86548,86548,4.8
86549,86549,1.0
86550,86550,4.7
86551,86551,4.8
86552,86552,2.37
86553,86553,2.04
86554,86554,2.02
86555,86555,3.69
86556,86556,7.05
86557,86557,4.8
86558,86558,1.67
86559,86559,1.29
86560,86560,3.63
86561,86561,4.65
86562,86562,10.6
86563,86563,2.96
86564,86564,0.54
86565,86565,19.25
86566,86566,12.39
86567,86567,2.5
86568,86568,5.9
86569,86569,0.6
86570,86570,0.52
86571,86571,5.9
86572,86572,3.69
86573,86573,13.06
86574,86574,1.7
86575,86575,2.1
86576,86576,1.0
86577,86577,3.32
86578,86578,1.45
86579,86579,0.79
86580,86580,6.1
86581,86581,5.68
86582,86582,0.9
86583,86583,7.59
86584,86584,3.0
86585,86585,1.37
86586,86586,0.27
86587,86587,3.65
86588,86588,2.9
86589,86589,7.9
86590,86590,5.01
86591,86591,4.7
86592,86592,7.76
86593,86593,0.7
86594,86594,3.3
86595,86595,2.12
86596,86596,5.5
86597,86597,2.6
86598,86598,3.1
86599,86599,0.7
86600,86600,1.75
86601,86601,2.22
86602,86602,4.77
86603,86603,0.78
86604,86604,9.88
86605,86605,1.8
86606,86606,0.9
86607,86607,1.7
86608,86608,5.08
86609,86609,7.5
86610,86610,1.05
86611,86611,3.92
86612,86612,0.0
86613,86613,3.9
86614,86614,0.89
86615,86615,2.3
86616,86616,2.1
86617,86617,2.6
86618,86618,1.16
86619,86619,6.1
86620,86620,1.4
86621,86621,3.3
86622,86622,5.11
86623,86623,1.38
86624,86624,3.2
86625,86625,1.49
86626,86626,0.57
86627,86627,2.05
86628,86628,6.6
86629,86629,7.84
86630,86630,1.28
86631,86631,5.3
86632,86632,1.32
86633,86633,8.4
86634,86634,1.3
86635,86635,4.51
86636,86636,4.3
86637,86637,3.31
86638,86638,1.9
86639,86639,8.7
86640,86640,0.7
86641,86641,4.54
86642,86642,1.66
86643,86643,1.3
86644,86644,2.85
86645,86645,0.99
86646,86646,0.4
86647,86647,3.2
86648,86648,4.0
86649,86649,1.6
86650,86650,3.1
86651,86651,3.4
86652,86652,4.3
86653,86653,7.23
86654,86654,0.5
86655,86655,9.1
86656,86656,6.0
86657,86657,7.51
86658,86658,11.57
86659,86659,1.98
86660,86660,3.51
86661,86661,3.34
86662,86662,0.96
86663,86663,9.6
86664,86664,0.8
86665,86665,17.97
86666,86666,5.29
86667,86667,1.46
86668,86668,5.8
86669,86669,1.92
86670,86670,3.8
86671,86671,1.67
86672,86672,0.9
86673,86673,14.67
86674,86674,1.93
86675,86675,8.8
86676,86676,0.05
86677,86677,0.8
86678,86678,3.8
86679,86679,3.2
86680,86680,2.0
86681,86681,2.94
86682,86682,4.02
86683,86683,4.75
86684,86684,4.2
86685,86685,2.1
86686,86686,7.6
86687,86687,0.34
86688,86688,5.1
86689,86689,0.91
86690,86690,13.49
86691,86691,2.6
86692,86692,18.33
86693,86693,0.21
86694,86694,1.01
86695,86695,1.4
86696,86696,1.0
86697,86697,2.56
86698,86698,10.7
86699,86699,3.7
86700,86700,3.94
86701,86701,3.6
86702,86702,0.59
86703,86703,2.45
86704,86704,0.7
86705,86705,6.38
86706,86706,1.7
86707,86707,15.7
86708,86708,10.55
86709,86709,1.74
86710,86710,0.8
86711,86711,2.6
86712,86712,0.11
86713,86713,2.43
86714,86714,11.4
86715,86715,4.6
86716,86716,6.45
86717,86717,7.02
86718,86718,10.26
86719,86719,0.51
86720,86720,9.62
86721,86721,6.57
86722,86722,3.9
86723,86723,0.33
86724,86724,2.85
86725,86725,0.6
86726,86726,4.31
86727,86727,8.81
86728,86728,1.48
86729,86729,2.82
86730,86730,1.51
86731,86731,4.9
86732,86732,0.6
86733,86733,9.9
86734,86734,4.7
86735,86735,1.3
86736,86736,1.06
86737,86737,0.8
86738,86738,5.73
86739,86739,10.51
86740,86740,35.1
86741,86741,3.26
86742,86742,0.88
86743,86743,0.2
86744,86744,3.7
86745,86745,9.0
86746,86746,6.6
86747,86747,3.87
86748,86748,1.3
86749,86749,4.7
86750,86750,1.56
86751,86751,4.7
86752,86752,3.64
86753,86753,1.3
86754,86754,6.38
86755,86755,14.1
86756,86756,7.54
86757,86757,6.99
86758,86758,0.8
86759,86759,7.7
86760,86760,2.3
86761,86761,3.2
86762,86762,4.5
86763,86763,2.0
86764,86764,1.75
86765,86765,8.5
86766,86766,2.1
86767,86767,10.3
86768,86768,11.09
86769,86769,2.0
86770,86770,3.3
86771,86771,5.8
86772,86772,8.8
86773,86773,1.3
86774,86774,1.3
86775,86775,9.9
86776,86776,2.94
86777,86777,1.9
86778,86778,2.4
86779,86779,6.6
86780,86780,1.0
86781,86781,2.6
86782,86782,0.81
86783,86783,4.04
86784,86784,2.25
86785,86785,6.24
86786,86786,17.37
86787,86787,3.5
86788,86788,1.3
86789,86789,3.2
86790,86790,2.2
86791,86791,3.6
86792,86792,1.92
86793,86793,12.2
86794,86794,1.71
86795,86795,14.0
86796,86796,0.8
86797,86797,1.7
86798,86798,4.3
86799,86799,1.8
86800,86800,7.3
86801,86801,0.9
86802,86802,4.8
86803,86803,8.91
86804,86804,8.9
86805,86805,3.5
86806,86806,2.82
86807,86807,18.2
86808,86808,3.57
86809,86809,1.2
86810,86810,5.93
86811,86811,6.56
86812,86812,0.0
86813,86813,5.6
86814,86814,0.5
86815,86815,3.7
86816,86816,2.7
86817,86817,1.5
86818,86818,12.3
86819,86819,1.4
86820,86820,6.7
86821,86821,5.22
86822,86822,4.5
86823,86823,1.6
86824,86824,1.0
86825,86825,12.4
86826,86826,1.92
86827,86827,4.0
86828,86828,4.2
86829,86829,13.2
86830,86830,0.1
86831,86831,0.8
86832,86832,8.8
86833,86833,7.6
86834,86834,1.7
86835,86835,9.4
86836,86836,4.01
86837,86837,0.02
86838,86838,7.9
86839,86839,5.2
86840,86840,6.9
86841,86841,0.7
86842,86842,8.88
86843,86843,6.4
86844,86844,2.0
86845,86845,0.8
86846,86846,1.36
86847,86847,0.72
86848,86848,1.3
86849,86849,3.9
86850,86850,4.93
86851,86851,1.95
86852,86852,2.08
86853,86853,17.47
86854,86854,6.2
86855,86855,6.2
86856,86856,6.5
86857,86857,0.9
86858,86858,2.5
86859,86859,3.0
86860,86860,12.07
86861,86861,5.6
86862,86862,5.6
86863,86863,0.9
86864,86864,5.3
86865,86865,8.0
86866,86866,0.9
86867,86867,12.16
86868,86868,0.67
86869,86869,9.2
86870,86870,2.0
86871,86871,1.7
86872,86872,1.9
86873,86873,7.27
86874,86874,9.7
86875,86875,0.09
86876,86876,0.3
86877,86877,1.75
86878,86878,0.08
